,genero,edad,ciudad,fecha_registro,fecha_pedido,nombre_restaurante,nombre_plato,categoria,cantidad,precio,metodo_pago,frecuencia_pedidos,fecha_ultimo_pedido,puntos_fidelidad,abandono,calificacion,fecha_calificacion,estado_entrega
3873,Male,Adult,Lahore,2025-06-07,2024-03-12,McDonald's,Pasta,Chinese,1,399.13,Cash,12,2025-01-22,150,Inactive,2,2024-11-28,Delivered
3874,Female,Teenager,Karachi,2024-05-13,2024-03-12,Subway,Sandwich,Italian,3,1213.06,Card,25,2025-08-20,140,Inactive,3,2024-12-15,Delayed
3875,Male,Senior,Karachi,2024-02-28,2024-04-12,KFC,Pizza,Dessert,1,496.14,Card,8,2025-04-14,59,Active,1,2025-07-22,Delayed
3876,Male,Teenager,Islamabad,2025-06-29,2024-04-12,Subway,Pizza,Italian,4,667.42,Cash,36,2024-04-12,351,Active,1,2024-12-17,Delivered
3877,Other,Senior,Lahore,2024-02-03,2024-04-12,KFC,Burger,Chinese,5,1261.11,Wallet,45,2024-10-28,324,Active,1,2025-02-25,Delayed
3878,Male,Adult,Karachi,2024-12-14,2024-04-12,Subway,Pizza,Italian,4,532.24,Card,32,2025-04-03,264,Active,3,2025-12-06,Delivered
3879,Other,Adult,Islamabad,2023-08-10,2024-04-12,Subway,Burger,Fast Food,2,1073.14,Cash,21,2025-03-14,497,Active,3,2024-09-11,Delayed
3880,Male,Adult,Peshawar,2025-05-13,2024-04-12,Subway,Fries,Chinese,5,1210.42,Card,30,2025-08-04,206,Inactive,5,2024-10-21,Delayed
3881,Male,Senior,Multan,2023-01-12,2024-04-12,Burger King,Pasta,Italian,3,213.01,Cash,7,2025-07-16,384,Inactive,5,2024-12-26,Delivered
3882,Other,Adult,Karachi,2025-05-03,2024-05-12,KFC,Sandwich,Italian,1,1156.35,Wallet,8,2024-10-24,380,Inactive,5,2024-10-26,Delayed
3883,Female,Teenager,Lahore,2023-11-09,2024-05-12,Subway,Burger,Fast Food,5,273.97,Card,31,2025-11-06,43,Active,3,2025-05-31,Delayed
3884,Female,Senior,Peshawar,2024-02-09,2024-05-12,KFC,Fries,Dessert,3,897.8,Cash,46,2024-08-24,478,Active,5,2024-02-10,Delayed
3885,Female,Adult,Karachi,2025-04-28,2024-05-12,KFC,Pasta,Continental,1,1305.69,Wallet,46,2025-03-22,389,Inactive,1,2024-08-30,Delivered
3886,Male,Senior,Karachi,2024-12-11,2024-05-12,Subway,Burger,Dessert,4,776.97,Wallet,50,2025-02-26,498,Active,4,2024-08-22,Delivered
3887,Female,Teenager,Karachi,2024-08-21,2024-06-12,Burger King,Fries,Dessert,4,1394.75,Card,45,2025-04-29,444,Active,3,2025-06-26,Delayed
3888,Other,Adult,Islamabad,2024-03-10,2024-06-12,Pizza Hut,Pizza,Chinese,1,1228.93,Wallet,47,2025-05-25,285,Active,4,2024-11-19,Cancelled
3889,Other,Senior,Lahore,2024-12-19,2024-06-12,Subway,Sandwich,Chinese,4,750.19,Wallet,46,2024-09-29,314,Inactive,4,2024-04-11,Delayed
3890,Other,Teenager,Islamabad,2024-04-29,2024-06-12,KFC,Sandwich,Italian,3,1351.9,Cash,47,2024-09-30,320,Active,4,2025-04-07,Delivered
3891,Other,Adult,Peshawar,2024-02-24,2024-06-12,Pizza Hut,Sandwich,Continental,4,325.51,Card,32,2025-08-15,395,Active,5,2024-10-28,Delivered
3892,Male,Adult,Multan,2024-12-26,2024-06-12,KFC,Pizza,Fast Food,1,861.48,Wallet,12,2024-10-28,84,Inactive,2,2025-03-04,Delivered
3893,Male,Teenager,Multan,2025-04-14,2024-06-12,Pizza Hut,Burger,Fast Food,5,514.24,Cash,5,2025-07-17,272,Active,1,2025-06-01,Delivered
3894,Other,Teenager,Lahore,2025-04-08,2024-07-12,Subway,Pizza,Italian,5,916.03,Cash,50,2025-02-21,58,Inactive,5,2025-05-27,Delivered
3895,Male,Adult,Lahore,2023-11-19,2024-07-12,Pizza Hut,Burger,Chinese,4,1102.32,Cash,27,2024-10-17,112,Active,3,2025-02-05,Cancelled
3896,Other,Teenager,Lahore,2023-12-27,2024-07-12,Burger King,Fries,Continental,4,1467.33,Card,22,2025-06-02,483,Inactive,4,2025-03-31,Cancelled
3897,Female,Teenager,Multan,2024-04-16,2024-07-12,Burger King,Fries,Fast Food,2,554.07,Cash,4,2025-07-25,242,Active,3,2024-12-10,Cancelled
3898,Female,Senior,Islamabad,2024-09-28,2024-07-12,McDonald's,Pizza,Chinese,2,288.54,Card,17,2025-03-15,183,Inactive,2,2025-05-20,Cancelled
3899,Male,Senior,Islamabad,2025-03-19,2024-07-12,McDonald's,Fries,Fast Food,5,754.32,Card,25,2025-02-19,273,Active,2,2025-01-13,Cancelled
3900,Female,Teenager,Lahore,2025-07-07,2024-07-12,KFC,Pasta,Continental,5,387.26,Card,48,2025-01-06,415,Active,3,2025-02-18,Delayed
3901,Female,Senior,Lahore,2024-02-17,2024-08-12,McDonald's,Pizza,Italian,3,252.33,Wallet,42,2025-01-28,50,Inactive,3,2025-08-13,Delivered
3902,Male,Senior,Karachi,2024-05-25,2024-08-12,Pizza Hut,Pizza,Fast Food,3,1309.52,Card,40,2025-08-02,61,Active,1,2024-11-15,Cancelled
3903,Other,Adult,Lahore,2025-01-01,2024-08-12,Pizza Hut,Pasta,Continental,4,344.17,Wallet,24,2025-06-17,5,Inactive,3,2025-04-08,Delayed
3904,Other,Adult,Multan,2024-09-16,2024-09-12,Subway,Pasta,Chinese,1,464.51,Card,49,2024-10-19,32,Inactive,5,2025-05-15,Delivered
3905,Male,Adult,Multan,2024-02-04,2024-09-12,Burger King,Sandwich,Italian,5,458.21,Wallet,14,2024-06-10,325,Active,3,2025-02-13,Delivered
3906,Male,Teenager,Multan,2025-01-17,2024-09-12,Subway,Fries,Continental,4,1252.65,Cash,18,2024-08-21,109,Active,5,2025-04-16,Delayed
3907,Male,Teenager,Lahore,2025-03-29,2024-09-12,Pizza Hut,Pizza,Fast Food,3,1425.05,Cash,29,2025-06-07,302,Active,1,2024-10-17,Delivered
3908,Female,Senior,Lahore,2023-10-11,2024-09-12,Pizza Hut,Pasta,Fast Food,1,374.06,Wallet,38,2024-07-09,269,Active,2,2025-03-22,Cancelled
3909,Female,Adult,Peshawar,2024-03-16,2024-09-12,Burger King,Pizza,Chinese,4,915.05,Cash,41,2024-11-30,43,Inactive,5,2025-01-04,Cancelled
3910,Male,Senior,Islamabad,2023-09-20,2024-09-12,KFC,Pasta,Continental,2,399.48,Cash,34,2024-09-12,8,Active,1,2024-04-12,Delivered
3911,Male,Adult,Karachi,2025-09-01,2024-09-12,Subway,Pasta,Chinese,2,340.71,Card,32,2024-10-18,203,Active,3,2025-09-05,Cancelled
3912,Male,Teenager,Islamabad,2024-05-02,2024-09-12,Pizza Hut,Pizza,Continental,4,771.85,Card,47,2025-07-28,4,Active,2,2025-07-03,Cancelled
3913,Male,Senior,Peshawar,2023-02-11,2024-09-12,McDonald's,Pizza,Italian,5,368.79,Cash,48,2024-05-12,416,Active,1,2025-02-24,Delivered
3914,Other,Adult,Lahore,2025-03-04,2024-09-12,McDonald's,Pizza,Chinese,3,845.0,Wallet,42,2025-07-26,381,Active,5,2024-09-30,Cancelled
3915,Female,Adult,Islamabad,2024-02-26,2024-09-12,Subway,Sandwich,Italian,5,584.62,Card,49,2024-10-13,95,Active,2,2025-10-06,Delayed
3916,Male,Adult,Lahore,2024-07-14,2024-10-12,KFC,Pasta,Chinese,3,118.44,Wallet,6,2024-09-14,461,Inactive,1,2025-04-24,Delivered
3917,Male,Senior,Peshawar,2025-02-06,2024-10-12,McDonald's,Pizza,Continental,3,755.84,Card,48,2025-02-14,305,Active,3,2024-03-09,Cancelled
3918,Male,Senior,Multan,2024-04-01,2024-10-12,Burger King,Sandwich,Chinese,5,802.75,Cash,21,2025-01-23,429,Active,1,2024-10-24,Delivered
3919,Male,Teenager,Islamabad,2025-05-21,2024-10-12,KFC,Fries,Italian,2,609.76,Card,39,2025-03-14,34,Inactive,4,2024-08-21,Cancelled
3920,Male,Senior,Multan,2024-02-06,2024-10-12,Subway,Pasta,Dessert,2,108.36,Cash,11,2025-03-28,141,Active,3,2024-09-20,Delivered
3921,Female,Adult,Multan,2024-08-31,2024-10-12,Pizza Hut,Sandwich,Chinese,5,1371.51,Card,43,2024-08-09,194,Active,1,2025-01-28,Delayed
3922,Other,Senior,Peshawar,2025-02-23,2024-10-12,Burger King,Burger,Italian,1,350.03,Cash,13,2024-08-29,398,Active,2,2025-03-25,Delivered
3923,Male,Senior,Multan,2023-07-12,2024-10-12,McDonald's,Sandwich,Italian,1,1358.81,Cash,34,2025-03-19,113,Inactive,4,2024-10-29,Delayed
3924,Female,Teenager,Karachi,2024-10-18,2024-10-12,McDonald's,Fries,Chinese,3,1164.62,Wallet,2,2024-12-09,425,Inactive,1,2025-07-29,Cancelled
3925,Female,Senior,Peshawar,2025-01-14,2024-10-12,McDonald's,Sandwich,Continental,4,1194.79,Card,21,2024-10-13,313,Active,5,2024-12-29,Delivered
3926,Other,Teenager,Islamabad,2024-09-22,2024-10-12,Burger King,Pasta,Italian,5,305.79,Card,6,2025-05-03,414,Active,4,2024-12-21,Delivered
3927,Male,Teenager,Multan,2024-08-04,2024-11-12,Subway,Pasta,Fast Food,2,1280.51,Cash,30,2025-06-19,373,Active,5,2024-03-10,Cancelled
3928,Male,Adult,Karachi,2024-10-08,2024-11-12,McDonald's,Fries,Italian,5,117.4,Card,32,2024-09-21,278,Active,5,2025-06-16,Delivered
3929,Female,Senior,Islamabad,2023-11-20,2024-11-12,Subway,Fries,Chinese,1,628.78,Cash,3,2025-04-05,404,Inactive,4,2025-09-08,Delayed
3930,Other,Senior,Islamabad,2024-08-15,2024-12-12,McDonald's,Fries,Chinese,3,177.31,Wallet,26,2024-08-22,120,Inactive,4,2025-02-20,Delivered
3931,Male,Adult,Islamabad,2025-02-19,2024-12-12,Burger King,Fries,Chinese,5,1402.21,Card,46,2025-05-02,172,Active,3,2025-04-13,Cancelled
3932,Other,Senior,Multan,2023-11-30,2024-12-12,Subway,Pizza,Italian,2,463.5,Cash,4,2025-09-01,377,Inactive,1,2025-04-16,Cancelled
3933,Other,Senior,Lahore,2023-11-14,2024-12-12,KFC,Fries,Fast Food,3,1351.4,Card,23,2024-12-25,62,Inactive,3,2025-03-23,Delivered
3934,Male,Teenager,Peshawar,2024-01-04,2024-12-12,McDonald's,Pasta,Chinese,3,1110.2,Wallet,9,2025-01-27,165,Active,1,2024-10-30,Delayed
3935,Female,Teenager,Lahore,2024-12-19,2024-12-12,Burger King,Pizza,Italian,3,1363.45,Card,39,2024-08-21,427,Inactive,5,2025-08-08,Delayed
3936,Other,Teenager,Lahore,2024-02-21,2024-12-12,McDonald's,Sandwich,Fast Food,2,265.32,Card,26,2024-11-11,489,Inactive,5,2025-02-03,Delayed
3937,Male,Senior,Karachi,2023-10-18,2024-12-13,Burger King,Pasta,Fast Food,3,831.01,Card,5,2025-03-14,204,Inactive,5,2024-08-22,Cancelled
3938,Female,Senior,Peshawar,2024-03-12,2024-12-13,KFC,Pizza,Dessert,2,286.63,Cash,45,2025-01-05,239,Inactive,4,2025-07-24,Delayed
3939,Female,Adult,Peshawar,2025-08-15,2024-12-13,KFC,Pasta,Fast Food,3,312.05,Cash,37,2025-12-02,99,Inactive,4,2025-04-06,Delivered
3940,Male,Teenager,Peshawar,2024-01-24,2024-12-13,Subway,Pizza,Italian,4,1251.89,Wallet,34,2025-01-24,37,Active,5,2024-08-25,Cancelled
3941,Other,Teenager,Lahore,2025-02-28,2024-12-13,Burger King,Pizza,Italian,1,628.89,Card,2,2025-06-16,29,Inactive,3,2025-07-13,Delayed
3942,Female,Teenager,Multan,2024-10-22,2024-12-13,McDonald's,Pizza,Chinese,3,125.64,Cash,6,2024-10-29,216,Active,1,2025-01-16,Delayed
3943,Other,Senior,Peshawar,2025-07-29,2024-12-13,KFC,Pasta,Continental,5,515.36,Wallet,7,2025-05-30,351,Active,2,2025-04-03,Cancelled
3944,Female,Adult,Islamabad,2024-02-18,2024-12-13,Burger King,Pizza,Fast Food,1,411.33,Cash,40,2025-02-27,397,Inactive,2,2024-11-18,Cancelled
3945,Female,Senior,Multan,2025-09-06,2024-12-13,Subway,Pizza,Fast Food,5,801.8,Wallet,42,2025-07-18,27,Active,1,2025-06-13,Delivered
3946,Female,Teenager,Lahore,2024-12-21,2024-12-14,Subway,Sandwich,Chinese,4,735.36,Cash,33,2024-08-29,463,Inactive,4,2024-09-29,Delivered
3947,Other,Teenager,Islamabad,2024-09-03,2024-12-14,Burger King,Fries,Chinese,5,613.37,Wallet,22,2025-05-17,234,Active,3,2024-09-20,Cancelled
3948,Other,Teenager,Karachi,2025-06-17,2024-12-14,KFC,Pasta,Fast Food,2,1393.42,Cash,33,2024-07-10,311,Inactive,1,2024-09-15,Delayed
3949,Female,Adult,Islamabad,2025-07-21,2024-12-14,McDonald's,Pasta,Italian,4,1251.02,Card,28,2024-12-12,227,Active,1,2025-03-24,Cancelled
3950,Female,Teenager,Islamabad,2024-01-21,2024-12-14,KFC,Pizza,Italian,1,1427.28,Card,50,2025-06-29,112,Active,1,2025-04-22,Delivered
3951,Female,Adult,Karachi,2023-10-21,2024-12-14,Burger King,Fries,Continental,2,544.11,Cash,24,2024-12-14,353,Inactive,4,2024-12-12,Delayed
3952,Female,Senior,Karachi,2023-10-22,2024-12-15,KFC,Pizza,Italian,5,221.48,Card,18,2024-10-30,354,Active,4,2024-09-10,Delivered
3953,Other,Adult,Islamabad,2024-03-03,2024-12-15,Subway,Sandwich,Chinese,2,480.81,Wallet,3,2025-05-13,43,Active,3,2025-08-02,Cancelled
3954,Male,Senior,Multan,2023-08-11,2024-12-15,Pizza Hut,Sandwich,Italian,5,461.78,Wallet,31,2025-05-26,333,Inactive,2,2025-09-06,Delayed
3955,Female,Teenager,Peshawar,2024-08-20,2024-12-15,McDonald's,Pasta,Fast Food,4,773.36,Cash,4,2024-09-15,499,Active,4,2025-01-28,Cancelled
3956,Male,Teenager,Karachi,2023-12-17,2024-12-15,KFC,Sandwich,Chinese,4,946.6,Cash,28,2025-03-16,301,Inactive,4,2025-03-03,Delivered
3957,Male,Adult,Peshawar,2025-09-08,2024-12-15,Subway,Pizza,Italian,2,1326.49,Card,32,2025-07-13,476,Inactive,3,2025-04-13,Cancelled
3958,Female,Adult,Multan,2025-05-29,2024-12-15,McDonald's,Fries,Fast Food,2,443.87,Card,3,2025-02-24,302,Active,3,2025-11-08,Cancelled
3959,Other,Teenager,Peshawar,2023-10-18,2024-12-15,McDonald's,Pizza,Fast Food,3,616.99,Card,13,2024-10-25,236,Active,4,2025-07-20,Cancelled
3960,Male,Teenager,Multan,2023-06-09,2024-12-16,McDonald's,Burger,Italian,4,837.89,Cash,34,2024-09-13,275,Inactive,3,2025-02-21,Delayed
3961,Male,Adult,Multan,2024-05-19,2024-12-16,Subway,Burger,Fast Food,4,861.44,Cash,5,2024-09-13,245,Active,1,2024-10-28,Delivered
3962,Other,Adult,Lahore,2025-09-02,2024-12-16,Pizza Hut,Pasta,Fast Food,5,1237.16,Wallet,7,2024-08-11,79,Inactive,2,2024-09-25,Cancelled
3963,Male,Teenager,Lahore,2025-05-05,2024-12-16,Subway,Pizza,Chinese,1,571.64,Cash,37,2024-12-15,304,Active,4,2025-12-01,Cancelled
3964,Female,Teenager,Multan,2025-09-07,2024-12-16,Pizza Hut,Pasta,Dessert,3,632.18,Cash,31,2025-07-03,497,Inactive,4,2025-01-15,Delayed
3965,Other,Teenager,Lahore,2024-10-15,2024-12-16,Burger King,Pasta,Chinese,4,1488.93,Cash,45,2024-10-20,461,Active,3,2025-05-14,Cancelled
3966,Other,Teenager,Multan,2024-07-31,2024-12-16,Burger King,Burger,Fast Food,2,228.4,Wallet,39,2025-11-08,196,Inactive,3,2025-07-17,Delayed
3967,Female,Senior,Peshawar,2025-10-06,2024-12-17,Subway,Sandwich,Continental,5,964.53,Card,38,2025-01-17,280,Inactive,4,2024-07-11,Delayed
3968,Female,Adult,Peshawar,2025-11-04,2024-12-17,Pizza Hut,Pasta,Continental,1,1310.78,Card,50,2025-10-07,148,Inactive,5,2025-11-08,Cancelled
3969,Male,Senior,Peshawar,2023-10-25,2024-12-17,Pizza Hut,Sandwich,Chinese,3,212.07,Cash,14,2025-08-13,237,Inactive,2,2025-12-02,Delayed
3970,Male,Teenager,Islamabad,2024-01-25,2024-12-17,Pizza Hut,Fries,Chinese,2,154.04,Card,49,2024-07-11,58,Active,4,2024-11-26,Delayed
3971,Female,Teenager,Peshawar,2025-01-30,2024-12-18,Pizza Hut,Sandwich,Fast Food,3,923.52,Wallet,9,2025-05-22,95,Active,2,2025-02-08,Delivered
3972,Female,Adult,Lahore,2023-10-11,2024-12-18,Pizza Hut,Pasta,Chinese,5,1101.28,Wallet,24,2025-07-27,355,Inactive,3,2024-08-25,Delivered
3973,Male,Adult,Multan,2024-05-22,2024-12-18,Subway,Burger,Italian,4,568.33,Wallet,18,2024-10-12,21,Active,3,2024-09-24,Cancelled
3974,Other,Senior,Islamabad,2023-09-10,2024-12-18,KFC,Fries,Fast Food,1,1323.48,Card,41,2025-08-04,65,Active,4,2024-07-10,Cancelled
3975,Female,Senior,Lahore,2024-09-30,2024-12-18,McDonald's,Sandwich,Italian,5,270.04,Card,17,2024-12-20,352,Active,1,2025-11-05,Delivered
3976,Female,Adult,Lahore,2025-08-07,2024-12-18,KFC,Fries,Continental,2,964.05,Wallet,45,2025-04-28,213,Inactive,5,2025-12-08,Cancelled
3977,Female,Adult,Lahore,2024-12-04,2024-12-18,KFC,Pasta,Chinese,1,1093.13,Wallet,36,2024-08-28,16,Inactive,1,2024-12-14,Delivered
3978,Other,Adult,Lahore,2025-11-01,2024-12-18,Burger King,Sandwich,Chinese,1,1486.2,Wallet,8,2025-03-08,96,Active,5,2025-09-01,Delayed
3979,Female,Teenager,Peshawar,2025-12-03,2024-12-19,Burger King,Pizza,Chinese,4,1060.01,Wallet,6,2025-11-01,73,Active,5,2025-01-22,Cancelled
3980,Male,Adult,Lahore,2023-03-09,2024-12-19,Pizza Hut,Pasta,Chinese,5,1096.76,Wallet,20,2025-09-08,192,Inactive,5,2024-08-24,Cancelled
3981,Female,Teenager,Karachi,2023-09-16,2024-12-19,Pizza Hut,Pasta,Dessert,2,1011.91,Wallet,40,2024-11-24,45,Active,2,2025-03-05,Cancelled
3982,Female,Senior,Islamabad,2024-02-01,2024-12-19,Pizza Hut,Pasta,Fast Food,4,1368.99,Wallet,24,2025-08-19,182,Inactive,2,2024-10-24,Delivered
3983,Female,Adult,Islamabad,2024-10-04,2024-12-19,KFC,Pizza,Italian,2,993.55,Wallet,24,2025-06-18,302,Inactive,1,2024-08-25,Cancelled
3984,Female,Adult,Multan,2024-05-01,2024-12-19,KFC,Burger,Continental,2,1401.99,Cash,29,2025-06-08,110,Active,3,2025-03-13,Delayed
3985,Female,Teenager,Peshawar,2025-02-27,2024-12-19,Subway,Pasta,Italian,5,1209.66,Wallet,25,2025-03-24,445,Active,5,2024-11-30,Delayed
3986,Other,Senior,Peshawar,2024-02-18,2024-12-20,KFC,Burger,Italian,4,541.53,Cash,9,2024-09-15,19,Inactive,2,2025-10-08,Delayed
3987,Female,Senior,Lahore,2025-06-21,2024-12-20,Pizza Hut,Sandwich,Dessert,4,479.83,Wallet,8,2025-06-17,286,Active,2,2024-09-25,Cancelled
3988,Female,Senior,Karachi,2023-11-20,2024-12-20,KFC,Pasta,Italian,5,1153.27,Cash,39,2025-05-14,346,Inactive,3,2024-01-09,Delivered
3989,Female,Senior,Multan,2025-07-24,2024-12-20,Burger King,Burger,Italian,4,978.12,Wallet,5,2025-02-01,274,Inactive,5,2025-12-04,Delayed
3990,Male,Senior,Lahore,2023-11-26,2024-12-20,McDonald's,Fries,Chinese,1,495.45,Card,49,2025-07-28,491,Active,1,2024-10-14,Delayed
3991,Other,Teenager,Peshawar,2024-12-19,2024-12-20,Pizza Hut,Sandwich,Chinese,5,1435.95,Cash,8,2025-04-05,180,Inactive,2,2025-12-02,Cancelled
3992,Female,Senior,Lahore,2024-04-21,2024-12-20,Pizza Hut,Pasta,Fast Food,1,726.23,Cash,34,2024-01-10,350,Inactive,4,2025-01-15,Cancelled
3993,Female,Adult,Lahore,2024-07-25,2024-12-20,Subway,Sandwich,Continental,3,945.09,Card,49,2025-06-28,101,Active,4,2025-03-29,Delayed
3994,Female,Senior,Multan,2025-06-22,2024-12-20,KFC,Sandwich,Italian,2,584.19,Wallet,46,2025-06-01,199,Active,4,2025-02-04,Cancelled
3995,Male,Senior,Lahore,2024-01-10,2024-12-20,Pizza Hut,Pasta,Italian,3,1246.23,Card,17,2025-02-04,473,Active,4,2024-11-10,Cancelled
3996,Female,Teenager,Lahore,2025-12-03,2024-12-21,McDonald's,Pizza,Fast Food,1,212.99,Card,27,2024-12-28,116,Active,2,2025-04-30,Delivered
3997,Male,Teenager,Peshawar,2025-01-23,2024-12-21,Burger King,Fries,Italian,5,1381.65,Wallet,18,2024-09-27,63,Inactive,5,2025-06-04,Delivered
3998,Male,Adult,Karachi,2025-01-05,2024-12-21,Subway,Pizza,Dessert,1,1187.27,Card,46,2024-11-18,453,Active,4,2025-07-18,Cancelled
3999,Other,Adult,Multan,2023-01-09,2024-12-21,McDonald's,Burger,Continental,1,238.71,Card,37,2025-04-29,385,Inactive,2,2025-07-29,Delivered
4000,Female,Adult,Karachi,2023-12-27,2024-12-21,McDonald's,Pasta,Italian,2,1289.39,Wallet,31,2025-08-21,236,Inactive,2,2025-04-01,Delivered
4001,Other,Teenager,Islamabad,2023-07-11,2024-12-21,KFC,Fries,Continental,5,385.95,Cash,50,2025-07-07,214,Active,5,2024-10-16,Delivered
4002,Male,Adult,Islamabad,2023-11-18,2024-12-22,KFC,Fries,Dessert,3,868.86,Card,9,2025-01-04,55,Inactive,3,2024-11-25,Delivered
4003,Female,Adult,Karachi,2025-01-07,2024-12-22,McDonald's,Fries,Fast Food,3,1203.69,Wallet,24,2025-05-17,430,Active,5,2024-10-19,Delayed
4004,Other,Teenager,Peshawar,2024-12-04,2024-12-22,Subway,Pasta,Italian,4,834.37,Cash,41,2025-08-16,291,Inactive,4,2025-04-08,Cancelled
4005,Male,Teenager,Peshawar,2025-12-04,2024-12-23,Burger King,Pizza,Dessert,1,1062.27,Card,14,2024-10-14,54,Inactive,4,2025-05-06,Delivered
4006,Male,Adult,Multan,2023-12-23,2024-12-23,KFC,Sandwich,Italian,3,238.59,Wallet,24,2024-10-25,360,Inactive,5,2024-11-30,Delivered
4007,Male,Teenager,Peshawar,2024-08-19,2024-12-23,Burger King,Pasta,Dessert,3,736.18,Wallet,25,2025-06-04,263,Inactive,3,2025-06-19,Cancelled
4008,Other,Senior,Peshawar,2025-01-26,2024-12-23,McDonald's,Burger,Fast Food,1,1188.32,Wallet,4,2024-12-12,390,Active,2,2024-10-22,Delayed
4009,Female,Senior,Lahore,2024-04-23,2024-12-23,Burger King,Fries,Continental,4,1342.3,Card,32,2025-03-15,7,Inactive,4,2024-02-12,Cancelled
4010,Female,Teenager,Islamabad,2023-12-10,2024-12-23,KFC,Pizza,Dessert,3,590.85,Wallet,9,2024-12-23,97,Inactive,5,2025-06-02,Cancelled
4011,Female,Teenager,Karachi,2025-03-04,2024-12-23,Pizza Hut,Pasta,Italian,5,1462.54,Cash,40,2025-01-27,273,Inactive,4,2025-03-31,Delayed
4012,Male,Teenager,Karachi,2025-03-22,2024-12-23,Pizza Hut,Fries,Continental,5,321.76,Card,22,2024-10-16,105,Active,1,2025-05-15,Delivered
4013,Other,Teenager,Multan,2023-11-15,2024-12-23,Pizza Hut,Fries,Continental,3,223.19,Wallet,40,2025-04-19,326,Inactive,1,2024-10-31,Cancelled
4014,Male,Teenager,Peshawar,2023-12-21,2024-12-23,McDonald's,Pizza,Fast Food,4,672.27,Wallet,8,2024-10-27,407,Inactive,1,2024-10-19,Delayed
4015,Other,Teenager,Islamabad,2024-06-01,2024-12-24,Subway,Fries,Continental,2,579.05,Card,37,2024-12-09,12,Active,1,2025-05-29,Delayed
4016,Other,Senior,Islamabad,2025-03-25,2024-12-24,Burger King,Fries,Fast Food,1,1153.41,Cash,34,2025-04-05,276,Active,3,2025-07-05,Cancelled
4017,Other,Adult,Lahore,2025-01-25,2024-12-24,Pizza Hut,Sandwich,Dessert,4,651.99,Card,30,2025-01-13,316,Active,1,2025-03-01,Delivered
4018,Other,Adult,Peshawar,2024-03-17,2024-12-24,McDonald's,Fries,Continental,5,1084.68,Cash,20,2025-10-06,268,Active,1,2025-01-16,Delayed
4019,Female,Senior,Islamabad,2023-10-21,2024-12-24,KFC,Pasta,Italian,5,1398.47,Card,28,2025-08-21,37,Active,4,2025-03-03,Delayed
4020,Female,Senior,Peshawar,2023-08-10,2024-12-24,McDonald's,Burger,Chinese,3,210.49,Wallet,33,2025-04-02,154,Inactive,4,2024-10-18,Delivered
4021,Other,Senior,Multan,2024-12-12,2024-12-24,McDonald's,Pizza,Continental,1,448.59,Card,46,2024-10-23,147,Inactive,1,2024-12-27,Delivered
4022,Male,Adult,Islamabad,2025-02-24,2024-12-24,KFC,Burger,Dessert,3,1472.87,Cash,10,2025-05-15,400,Active,4,2025-02-21,Delayed
4023,Female,Adult,Islamabad,2025-05-13,2024-12-24,Burger King,Sandwich,Dessert,5,118.28,Card,11,2024-03-11,33,Active,4,2024-12-10,Delayed
4024,Other,Teenager,Karachi,2024-06-01,2024-12-24,Subway,Fries,Italian,4,257.61,Wallet,43,2025-07-02,432,Active,5,2024-10-26,Cancelled
4025,Male,Teenager,Karachi,2024-07-06,2024-12-24,Pizza Hut,Burger,Chinese,5,757.75,Wallet,32,2025-04-21,90,Inactive,4,2024-10-09,Delivered
4026,Female,Adult,Karachi,2025-11-02,2024-12-24,KFC,Pizza,Italian,2,267.38,Card,22,2024-09-14,248,Inactive,3,2025-08-03,Delayed
4027,Other,Adult,Lahore,2024-09-18,2024-12-25,Burger King,Pizza,Continental,3,1174.61,Cash,7,2025-10-02,477,Inactive,1,2024-11-30,Cancelled
4028,Other,Teenager,Karachi,2024-12-30,2024-12-25,Pizza Hut,Burger,Dessert,4,706.89,Wallet,21,2024-06-12,263,Inactive,5,2024-09-11,Cancelled
4029,Other,Adult,Lahore,2023-09-26,2024-12-25,KFC,Sandwich,Chinese,1,1063.33,Card,18,2025-04-26,490,Active,2,2025-04-13,Delivered
4030,Female,Teenager,Islamabad,2025-01-21,2024-12-25,Subway,Burger,Dessert,4,824.77,Cash,13,2024-12-14,488,Inactive,3,2024-04-10,Cancelled
4031,Male,Senior,Lahore,2024-03-10,2024-12-25,Burger King,Fries,Dessert,3,1012.9,Card,14,2025-08-14,276,Inactive,5,2025-05-17,Cancelled
4032,Male,Senior,Lahore,2024-10-29,2024-12-25,Burger King,Fries,Continental,3,589.86,Card,50,2025-06-02,436,Inactive,3,2025-06-08,Cancelled
4033,Female,Adult,Islamabad,2025-04-28,2024-12-25,Pizza Hut,Fries,Dessert,2,1249.82,Cash,17,2025-01-01,105,Inactive,1,2025-07-21,Delayed
4034,Female,Adult,Lahore,2024-04-18,2024-12-25,KFC,Sandwich,Dessert,5,645.75,Card,7,2025-02-18,5,Inactive,5,2025-04-26,Cancelled
4035,Male,Senior,Multan,2024-04-10,2024-12-25,KFC,Sandwich,Italian,3,1280.94,Card,32,2025-01-21,249,Inactive,1,2025-04-19,Delivered
4036,Female,Adult,Multan,2024-06-08,2024-12-26,Subway,Pizza,Chinese,1,806.63,Card,25,2025-01-02,92,Inactive,4,2024-09-22,Cancelled
